,id,price,year,manufacturer,condition,cylinders,fuel,odometer,transmission,drive,size,type,paint_color,state,lat,long,posting_date,reused_desc
4158,7310261109,9999,2012,honda,excellent,4,gas,213441.0,automatic,fwd,mid-size,sedan,white,sc,34.9453,-82.2209,2021-04-21T08:54:17-0400,False
4159,7312977182,26990,2018,infiniti,good,6,gas,20193.0,other,rwd,unlisted,sedan,black,pa,40.43,-79.97,2021-04-26T15:31:04-0400,False
4160,7313942496,43950,2013,unlisted,good,6,diesel,46413.0,manual,rwd,full-size,truck,white,tx,33.435423,-112.101231,2021-04-28T13:13:53-0500,False
4161,7316597555,7500,2012,ford,good,8,gas,248000.0,automatic,rwd,mid-size,pickup,white,az,33.386,-111.841,2021-05-03T21:47:53-0700,False
4162,7309038298,13000,1975,unlisted,good,8,gas,78520.0,manual,rwd,compact,convertible,silver,ca,40.547,-122.34,2021-04-18T18:02:08-0700,False
4163,7315957976,20995,2018,toyota,excellent,4,gas,46000.0,automatic,4wd,full-size,SUV,grey,dc,38.8191,-77.1484,2021-05-02T18:09:18-0400,False
4164,7308242132,3995,2008,honda,like new,4,gas,161000.0,automatic,fwd,mid-size,sedan,blue,oh,39.956042,-82.771282,2021-04-17T11:08:18-0400,True
4165,7307265735,28500,2019,toyota,excellent,6,gas,40000.0,automatic,4wd,mid-size,pickup,grey,tn,37.661,-82.7636,2021-04-15T13:10:35-0400,True
4166,7311470233,3495,2004,toyota,good,4,gas,235200.0,automatic,fwd,unlisted,sedan,custom,in,39.684402,-86.133456,2021-04-23T14:13:35-0400,False
4167,7316455141,13500,2009,chrysler,excellent,8,gas,73000.0,automatic,4wd,full-size,SUV,white,ny,40.728703,-73.465003,2021-05-03T17:52:09-0400,False
4168,7307402774,19299,2015,bmw,unlisted,6,gas,111453.0,automatic,4wd,mid-size,sedan,blue,co,39.7305,-105.1915,2021-04-15T14:52:37-0600,False
4169,7316948309,9647,2011,ford,excellent,6,gas,82725.0,automatic,4wd,unlisted,SUV,blue,wi,44.837978,-87.376671,2021-05-04T16:13:58-0500,False
4170,7311848387,39990,2020,toyota,good,8,gas,6932.0,other,unlisted,unlisted,pickup,white,ga,32.51,-84.87,2021-04-24T10:51:06-0400,False
4171,7314169281,9000,2004,chevrolet,good,8,gas,157000.0,automatic,rwd,full-size,truck,red,al,30.702702,-88.275146,2021-04-28T21:29:04-0500,True
4172,7316913708,2000,2001,chevrolet,good,6,gas,190321.0,automatic,unlisted,full-size,van,white,hi,21.5766,-158.1267,2021-05-04T10:11:21-1000,False
4173,7310611498,41995,2017,ford,unlisted,8,diesel,117005.0,automatic,unlisted,unlisted,pickup,white,tx,30.1237,-95.2686,2021-04-21T18:05:59-0500,True
4174,7316404414,5500,2009,ford,excellent,8,gas,130000.0,automatic,unlisted,full-size,sedan,unlisted,ca,38.5538,-122.8162,2021-05-03T13:20:23-0700,False
4175,7314403827,21500,2010,ford,unlisted,8,gas,12000.0,automatic,4wd,unlisted,truck,blue,or,45.876983,-119.293925,2021-04-29T10:33:48-0700,False
4176,7303201088,20500,2014,chevrolet,excellent,8,gas,121000.0,automatic,unlisted,full-size,truck,blue,nc,35.8713,-80.0913,2021-04-07T13:17:48-0400,True
4177,7306136551,33590,2017,audi,good,6,gas,14318.0,automatic,unlisted,unlisted,SUV,black,wi,44.96,-89.64,2021-04-13T09:41:09-0500,False
4178,7304643310,11400,2012,audi,excellent,4,gas,102278.0,automatic,4wd,compact,sedan,blue,in,41.66553,-86.249468,2021-04-10T10:15:54-0400,True
4179,7312976706,54988,2017,porsche,excellent,4,gas,15614.0,manual,rwd,unlisted,coupe,white,ca,38.611335,-121.430953,2021-04-26T12:30:17-0700,False
4180,7315826339,32990,2018,ram,good,6,gas,29979.0,other,4wd,unlisted,pickup,black,oh,41.43679,-82.67149,2021-05-02T13:41:20-0400,False
4181,7310633558,3500,2005,honda,excellent,4,gas,193500.0,automatic,fwd,unlisted,coupe,red,oh,40.8094,-81.9483,2021-04-21T19:58:18-0400,False
4182,7313753836,12995,2016,jeep,unlisted,4,gas,50483.0,automatic,4wd,unlisted,SUV,black,ia,41.229172,-95.852118,2021-04-28T07:30:51-0500,False
4183,7311646179,7995,2010,subaru,excellent,4,gas,128000.0,automatic,4wd,compact,wagon,green,il,38.719855,-90.670295,2021-04-23T18:35:09-0500,False
4184,7308217220,38990,2017,jeep,good,6,gas,20676.0,other,4wd,unlisted,other,red,oh,41.66,-83.58,2021-04-17T10:21:44-0400,False
4185,7310539868,6950,2005,ford,excellent,8,gas,97459.0,automatic,rwd,unlisted,unlisted,white,ct,41.670181,-72.934584,2021-04-21T16:43:57-0400,False
4186,7309737816,54284,2020,ford,unlisted,6,gas,8877.0,automatic,4wd,unlisted,truck,white,mi,42.448987,-85.661948,2021-04-20T09:04:21-0400,False
4187,7312699849,26997,2015,ford,excellent,8,gas,115384.0,automatic,rwd,unlisted,coupe,unlisted,tn,35.839799,-86.386926,2021-04-26T05:15:26-0500,True
4188,7316753066,4200,2011,ford,excellent,4,gas,204000.0,automatic,fwd,unlisted,unlisted,silver,ga,33.4601,-81.973,2021-05-04T11:57:08-0400,False
4189,7315022150,19000,2004,chevrolet,good,8,gas,55000.0,automatic,rwd,full-size,convertible,black,oh,40.7623,-82.5254,2021-04-30T17:02:26-0400,False
4190,7311897838,62825,2021,jeep,new,4,hybrid,10.0,automatic,4wd,unlisted,unlisted,unlisted,nm,35.2493,-106.6818,2021-04-24T10:13:38-0600,False
4191,7313903997,17995,2017,chevrolet,unlisted,4,gas,27478.0,automatic,fwd,unlisted,sedan,red,tn,36.541821,-82.234645,2021-04-28T13:12:03-0400,False
4192,7311824400,41950,2013,ford,unlisted,8,diesel,117841.0,automatic,4wd,unlisted,unlisted,unlisted,nc,36.2552,-79.9705,2021-04-24T10:04:02-0400,True
4193,7315067250,3950,2006,jeep,excellent,6,gas,185642.0,automatic,4wd,compact,SUV,grey,mn,44.800845,-93.514488,2021-04-30T17:31:34-0500,False
4194,7306666665,1500,1995,buick,fair,8,gas,70000.0,automatic,rwd,full-size,sedan,red,ma,42.2134,-72.5809,2021-04-14T11:05:32-0400,False
4195,7311922128,38590,2018,toyota,good,6,gas,37252.0,other,4wd,unlisted,other,black,ny,43.1,-75.23,2021-04-24T12:51:03-0400,False
4196,7315012657,0,2011,nissan,excellent,4,gas,104568.0,automatic,fwd,mid-size,sedan,unlisted,tx,29.6709,-95.5866,2021-04-30T15:45:17-0500,False
4197,7312412573,16200,2020,nissan,like new,4,gas,24000.0,automatic,fwd,unlisted,unlisted,white,ky,38.0846,-85.851,2021-04-25T13:47:44-0400,False
4198,7315189956,9700,2007,ford,like new,6,gas,81771.0,automatic,4wd,mid-size,SUV,white,co,39.6123,-104.8799,2021-04-30T23:58:55-0600,True
4199,7308845985,42500,2015,mercedes-benz,excellent,8,gas,68500.0,automatic,rwd,full-size,sedan,silver,fl,30.3949,-86.4692,2021-04-18T13:16:50-0500,False
4200,7311864220,10991,2015,kia,unlisted,4,gas,94011.0,automatic,fwd,compact,wagon,custom,fl,28.792413,-81.231302,2021-04-24T11:18:13-0400,False
4201,7316306431,8495,2014,kia,excellent,5,gas,151033.0,automatic,fwd,mid-size,SUV,silver,co,40.152521,-105.117574,2021-05-03T11:44:19-0600,False
4202,7315334477,32499,2014,jeep,unlisted,6,gas,72435.0,automatic,4wd,unlisted,SUV,blue,co,39.7835,-104.9669,2021-05-01T10:08:21-0600,False
4203,7314906538,6500,1999,lexus,excellent,8,gas,62000.0,automatic,rwd,full-size,coupe,white,va,38.066931,-78.880445,2021-04-30T13:45:42-0400,False
4204,7305820871,73999,2013,nissan,unlisted,6,gas,41194.0,automatic,unlisted,unlisted,other,red,fl,28.8013,-81.285,2021-04-12T16:02:04-0400,False
4205,7306170207,5500,2006,subaru,good,4,gas,113000.0,manual,4wd,unlisted,SUV,silver,pa,40.1742,-79.5134,2021-04-13T11:37:46-0400,False
4206,7306721227,9808,2013,chevrolet,excellent,4,gas,105307.0,automatic,fwd,mid-size,SUV,blue,wi,44.07818,-87.6968,2021-04-14T11:30:34-0500,False
4207,7311422295,49990,2015,unlisted,good,6,diesel,203867.0,automatic,rwd,unlisted,unlisted,white,me,40.468785,-74.281707,2021-04-23T13:01:03-0400,False
4208,7316280474,34988,2014,gmc,like new,8,diesel,200000.0,automatic,4wd,full-size,truck,black,ar,35.2204,-97.4577,2021-05-03T12:05:00-0500,True
4209,7316478708,15999,2014,audi,good,4,other,88617.0,automatic,unlisted,unlisted,sedan,blue,ca,38.597222,-121.401933,2021-05-03T15:40:58-0700,False
4210,7310406697,38998,2018,audi,unlisted,6,gas,62850.0,automatic,4wd,unlisted,SUV,unlisted,mt,47.7989,-116.7423,2021-04-21T11:06:19-0600,False
4211,7311705973,7900,2016,fiat,unlisted,4,gas,86000.0,automatic,fwd,unlisted,unlisted,red,tx,30.191134,-97.718582,2021-04-23T21:27:15-0500,True
4212,7310524715,4000,1968,chevrolet,good,8,gas,8000.0,manual,rwd,unlisted,truck,red,ia,41.47,-91.84,2021-04-21T15:17:15-0500,False
4213,7312899325,39990,2019,nissan,good,6,gas,8373.0,other,rwd,unlisted,coupe,white,oh,41.09,-80.64,2021-04-26T13:31:04-0400,False
4214,7303328339,10000,2008,bmw,good,6,gas,110000.0,automatic,rwd,mid-size,convertible,red,fl,27.8957,-81.8127,2021-04-07T16:42:03-0400,False
4215,7315121869,25997,2006,toyota,unlisted,8,gas,112215.0,automatic,4wd,unlisted,pickup,brown,hi,45.5472,-122.5001,2021-04-30T14:46:10-1000,True
4216,7304108373,19949,2015,mercedes-benz,unlisted,6,gas,100164.0,automatic,rwd,mid-size,SUV,white,tn,35.212885,-89.794298,2021-04-09T08:44:17-0500,False
4217,7313540075,33000,2007,audi,unlisted,8,gas,96618.0,manual,4wd,unlisted,sedan,silver,ca,38.677824,-121.777154,2021-04-27T14:03:26-0700,False
4218,7305280771,13500,2015,lincoln,excellent,4,gas,60000.0,automatic,4wd,unlisted,unlisted,unlisted,mi,46.8275,-89.3485,2021-04-11T15:07:14-0400,False
4219,7316143416,3500,2005,nissan,excellent,6,gas,160000.0,automatic,fwd,unlisted,unlisted,unlisted,fl,28.4541,-81.4676,2021-05-03T09:15:09-0400,False
4220,7312861251,1,2015,mercedes-benz,excellent,10,gas,37701.0,automatic,4wd,compact,sedan,black,fl,28.466088,-81.396429,2021-04-26T12:35:14-0400,False
4221,7311452633,21990,2008,ford,good,8,gas,72658.0,automatic,4wd,unlisted,unlisted,white,pa,40.468785,-74.281707,2021-04-23T13:46:35-0400,False
4222,7315337772,3500,1988,unlisted,unlisted,4,gas,52000.0,manual,rwd,unlisted,unlisted,brown,ca,33.1978,-117.2482,2021-05-01T09:13:47-0700,False
4223,7303484144,24999,2012,ram,unlisted,8,gas,120455.0,automatic,4wd,unlisted,truck,unlisted,or,47.81247,-122.32164,2021-04-07T19:56:49-0700,False
4224,7311511179,8950,2013,ford,like new,4,gas,66000.0,automatic,fwd,compact,sedan,white,ks,39.1776,-94.6321,2021-04-23T14:18:18-0500,False
4225,7316729403,0,2018,ford,unlisted,6,other,18544.0,other,unlisted,unlisted,other,unlisted,az,33.6384,-112.210434,2021-05-04T08:17:44-0700,False
4226,7309277960,10995,2012,ford,unlisted,4,gas,194588.0,automatic,fwd,unlisted,van,white,tn,36.360373,-82.384724,2021-04-19T12:00:46-0400,True
4227,7310062201,6495,2007,kia,like new,6,gas,187003.0,automatic,fwd,full-size,SUV,custom,nc,35.942551,-80.000576,2021-04-20T17:58:09-0400,False
4228,7308243648,40990,2019,chevrolet,good,8,gas,14139.0,other,rwd,unlisted,coupe,black,fl,26.14,-81.79,2021-04-17T11:10:56-0400,False
4229,7305660912,47995,2017,ram,unlisted,8,gas,58225.0,automatic,4wd,unlisted,truck,unlisted,fl,28.763821,-81.282651,2021-04-12T12:03:41-0400,True
4230,7311207618,18900,2008,ram,good,6,diesel,172401.0,automatic,4wd,unlisted,unlisted,black,wa,48.756441,-122.456123,2021-04-22T20:52:01-0700,True
4231,7316737058,12990,2007,ford,excellent,8,diesel,134134.0,automatic,4wd,full-size,unlisted,black,ma,42.875305,-71.156237,2021-05-04T11:30:56-0400,False
4232,7315014812,10000,2010,toyota,good,4,gas,176000.0,automatic,rwd,unlisted,truck,white,ca,37.7383,-121.4345,2021-04-30T13:49:09-0700,False
4233,7315407730,6900,2007,honda,like new,4,gas,136000.0,automatic,unlisted,unlisted,unlisted,unlisted,ca,36.7991,-119.8016,2021-05-01T11:08:05-0700,False
4234,7314225183,17500,2001,ford,excellent,8,gas,62000.0,manual,rwd,unlisted,unlisted,unlisted,nj,39.76,-74.8665,2021-04-29T06:18:46-0400,True
4235,7314945558,1995,2003,buick,good,6,gas,166278.0,automatic,unlisted,unlisted,sedan,white,mi,43.4248,-83.9745,2021-04-30T14:49:50-0400,False
4236,7302587221,6895,2007,jeep,good,6,gas,107500.0,automatic,4wd,mid-size,SUV,custom,co,37.241809,-107.863255,2021-04-06T08:55:52-0600,False
4237,7310060606,16967,2011,chevrolet,good,8,gas,167073.0,automatic,4wd,full-size,truck,red,tn,35.7558,-83.9558,2021-04-20T17:55:00-0400,True
4238,7315611702,34999,2020,ford,like new,6,gas,6300.0,automatic,rwd,unlisted,pickup,white,ca,38.6709,-121.1529,2021-05-01T18:48:02-0700,False
4239,7316153010,13250,2002,chevrolet,good,8,gas,82740.0,automatic,rwd,mid-size,coupe,blue,ny,43.21699,-77.75561,2021-05-03T09:36:35-0400,False
4240,7316516529,0,1939,dodge,new,8,gas,6100.0,automatic,4wd,full-size,truck,orange,tx,33.5217,-117.1286,2021-05-03T19:04:14-0500,False
4241,7315472318,9995,2010,cadillac,unlisted,6,gas,97604.0,automatic,fwd,unlisted,SUV,blue,dc,38.759191,-77.453714,2021-05-01T16:00:46-0400,True
4242,7316908746,1650,2002,ford,good,6,gas,199200.0,automatic,4wd,unlisted,SUV,red,oh,41.3734,-81.9158,2021-05-04T16:03:24-0400,False
4243,7315093617,21400,2003,mercedes-benz,excellent,8,gas,24156.0,automatic,rwd,mid-size,convertible,red,ks,38.819661,-94.534724,2021-04-30T18:30:36-0500,False
4244,7313274394,16814,2012,ford,unlisted,6,gas,150666.0,automatic,rwd,full-size,pickup,black,tx,27.703573,-97.345045,2021-04-27T08:35:12-0500,False
4245,7314992658,19600,2007,chevrolet,excellent,8,gas,98000.0,automatic,unlisted,unlisted,hatchback,green,fl,26.6265,-81.9677,2021-04-30T16:10:11-0400,False
4246,7315790502,0,2015,ford,unlisted,8,diesel,141185.0,automatic,4wd,unlisted,truck,unlisted,or,45.385979,-122.608301,2021-05-02T09:31:16-0700,False
4247,7315842961,5400,2005,chevrolet,excellent,8,gas,177120.0,automatic,rwd,full-size,SUV,white,ca,37.617036,-120.994341,2021-05-02T11:12:22-0700,False
4248,7316628090,12997,2010,bmw,excellent,6,gas,59477.0,automatic,rwd,unlisted,sedan,unlisted,tn,35.839799,-86.386926,2021-05-04T05:45:17-0500,True
4249,7317026090,6895,2006,jeep,good,8,gas,153425.0,automatic,4wd,full-size,SUV,white,wa,46.585751,-120.494163,2021-05-04T16:59:40-0700,True
4250,7315764588,32950,2018,jeep,unlisted,6,gas,46623.0,manual,4wd,unlisted,SUV,black,in,42.449121,-85.667335,2021-05-02T11:38:57-0400,False
4251,7304207172,4518,2004,unlisted,unlisted,6,gas,140538.0,automatic,4wd,unlisted,SUV,red,tx,27.703573,-97.345045,2021-04-09T11:26:16-0500,False
4252,7316254312,6999,2017,nissan,excellent,4,gas,87395.0,automatic,fwd,mid-size,sedan,white,fl,28.6625,-81.4117,2021-05-03T12:26:06-0400,True
4253,7316805668,55792,2020,gmc,good,8,gas,21145.0,automatic,4wd,unlisted,SUV,unlisted,wa,47.2002,-121.967,2021-05-04T10:17:20-0700,False
4254,7316945485,6500,2011,hyundai,excellent,4,gas,100500.0,manual,fwd,unlisted,sedan,black,pa,39.941119,-76.703363,2021-05-04T17:08:41-0400,True
4255,7316673100,2499,2006,chevrolet,good,6,gas,165000.0,automatic,fwd,unlisted,sedan,silver,mn,45.036,-93.486,2021-05-04T08:35:25-0500,False
4256,7314986779,9995,2015,chevrolet,excellent,4,gas,129787.0,automatic,fwd,unlisted,SUV,unlisted,tx,32.906234,-96.698652,2021-04-30T15:00:14-0500,False
4257,7315603050,8000,2010,dodge,good,6,gas,124000.0,automatic,rwd,full-size,sedan,white,co,38.197762,-104.841675,2021-05-01T19:14:42-0600,False
4258,7308513457,5000,1999,chevrolet,excellent,4,gas,200000.0,manual,rwd,unlisted,unlisted,unlisted,oh,39.3494,-84.5376,2021-04-17T18:30:07-0400,False
4259,7308445218,28000,2015,toyota,like new,6,gas,50000.0,automatic,4wd,unlisted,SUV,red,ia,41.6294,-93.7717,2021-04-17T15:16:16-0500,True
4260,7314881367,4250,2007,ford,excellent,8,gas,105203.0,automatic,unlisted,unlisted,sedan,unlisted,il,38.480156,-90.442554,2021-04-30T12:04:25-0500,False
4261,7316872938,65500,2018,ford,like new,8,diesel,53335.0,automatic,4wd,full-size,pickup,white,fl,27.234099,-80.829894,2021-05-04T15:03:00-0400,True
4262,7313006652,21333,2017,ford,good,6,gas,49888.0,manual,rwd,unlisted,coupe,unlisted,ca,38.610767,-121.422557,2021-04-26T13:20:54-0700,False
4263,7304191157,46000,1932,unlisted,like new,8,gas,4600.0,automatic,rwd,full-size,coupe,grey,nj,42.8667,-71.5128,2021-04-09T12:01:56-0400,False
4264,7311966599,6800,2013,toyota,like new,4,hybrid,110000.0,automatic,fwd,compact,mini-van,silver,tx,29.5563,-98.3643,2021-04-24T13:00:07-0500,False
4265,7315618715,0,2001,toyota,excellent,8,gas,240000.0,automatic,rwd,unlisted,unlisted,green,co,40.114685,-104.971971,2021-05-01T20:15:27-0600,True
4266,7309037778,2200,1996,volvo,excellent,5,gas,187000.0,automatic,fwd,mid-size,wagon,red,ny,42.010733,-75.331535,2021-04-18T21:00:34-0400,False
4267,7312898459,0,2015,ford,excellent,8,diesel,72663.0,automatic,4wd,full-size,truck,black,oh,39.28685,-84.46832,2021-04-26T13:29:52-0400,False
4268,7313470057,25590,2017,ram,good,6,other,27985.0,other,unlisted,unlisted,pickup,unlisted,nc,36.1,-80.24,2021-04-27T15:01:49-0400,False
4269,7314846982,18997,2015,subaru,unlisted,4,gas,63586.0,automatic,4wd,unlisted,wagon,unlisted,or,45.523907,-122.538244,2021-04-30T09:09:34-0700,False
4270,7316711998,16995,2014,cadillac,excellent,6,gas,93898.0,automatic,4wd,mid-size,SUV,black,mn,45.832595,-95.389127,2021-05-04T09:48:43-0500,True
4271,7311867932,4000,1989,ford,good,8,gas,300.0,automatic,rwd,unlisted,truck,white,ca,35.1482,-119.4557,2021-04-24T08:24:23-0700,False
4272,7314518254,7480,2012,jeep,good,6,gas,226162.0,automatic,4wd,unlisted,SUV,unlisted,mn,45.5851,-93.5961,2021-04-29T15:54:35-0500,False
4273,7315160665,26999,2013,ram,unlisted,8,gas,143838.0,automatic,4wd,unlisted,pickup,white,ak,61.1194,-149.8974,2021-04-30T19:02:42-0800,True
4274,7303701741,41990,2019,lincoln,good,6,gas,9345.0,other,fwd,unlisted,sedan,blue,nc,35.73,-81.32,2021-04-08T12:41:21-0400,False
4275,7306178536,40590,2018,audi,good,6,gas,33533.0,automatic,unlisted,unlisted,other,black,in,41.67,-86.26,2021-04-13T11:50:57-0400,False
4276,7312663384,5800,2006,nissan,fair,8,gas,244000.0,automatic,4wd,full-size,pickup,white,nm,31.9344,-106.5929,2021-04-25T21:51:33-0600,True
4277,7307865983,8450,2012,fiat,excellent,4,gas,62726.0,automatic,fwd,unlisted,coupe,red,tx,31.737502,-106.371606,2021-04-16T13:00:17-0600,False
4278,7313979374,35000,2007,unlisted,good,6,diesel,360000.0,manual,rwd,full-size,truck,blue,nd,47.765972,-95.881462,2021-04-28T14:15:04-0500,False
4279,7310688056,1800,2004,gmc,fair,6,gas,179400.0,automatic,4wd,mid-size,SUV,white,or,44.5488,-123.3923,2021-04-21T19:46:47-0700,False
4280,7316813159,34997,2017,lexus,excellent,6,gas,35185.0,automatic,4wd,mid-size,SUV,silver,ny,40.80353,-73.51923,2021-05-04T13:28:48-0400,False
4281,7311451855,34990,2018,unlisted,good,8,gas,23.0,automatic,rwd,unlisted,unlisted,white,pa,40.468785,-74.281707,2021-04-23T13:45:23-0400,False
4282,7303900991,16500,1970,unlisted,excellent,8,gas,3000.0,automatic,rwd,full-size,coupe,black,oh,39.118284,-82.192667,2021-04-08T18:18:47-0400,False
4283,7310451676,5200,2001,bmw,excellent,6,gas,137000.0,automatic,rwd,unlisted,sedan,white,ca,37.5239,-120.8517,2021-04-21T11:17:17-0700,False
4284,7311807359,5950,2005,ram,good,8,gas,214105.0,manual,rwd,full-size,pickup,red,il,42.25261,-89.076689,2021-04-24T08:26:36-0500,False
4285,7316684529,4500,2008,jeep,excellent,6,gas,190000.0,automatic,4wd,unlisted,unlisted,unlisted,co,39.8141,-105.1177,2021-05-04T07:59:22-0600,True
4286,7313689983,14950,2013,honda,like new,4,gas,29000.0,automatic,4wd,compact,SUV,blue,ny,43.1367,-77.6481,2021-04-27T23:38:04-0400,False
4287,7313853938,4700,2007,nissan,excellent,6,gas,116000.0,automatic,4wd,full-size,SUV,silver,nj,40.8789,-74.1425,2021-04-28T11:54:39-0400,False
4288,7311519389,16000,2006,ram,excellent,6,diesel,308000.0,automatic,4wd,unlisted,pickup,unlisted,ca,38.1338,-121.2744,2021-04-23T12:31:46-0700,False
4289,7310058298,23995,2018,gmc,good,4,gas,64943.0,automatic,4wd,unlisted,SUV,silver,pa,41.381951,-75.685531,2021-04-20T17:50:19-0400,False
4290,7317095614,16995,2008,chevrolet,excellent,4,diesel,203466.0,automatic,rwd,full-size,truck,white,wa,47.393821,-122.295033,2021-05-04T20:53:57-0700,False
4291,7307516277,27981,2019,honda,unlisted,4,gas,22874.0,automatic,fwd,unlisted,sedan,silver,ca,37.500955,-121.975987,2021-04-15T18:04:34-0700,False
4292,7304434857,5700,2006,chevrolet,good,8,gas,140569.0,automatic,rwd,full-size,SUV,white,sc,32.441488,-80.698442,2021-04-09T18:48:23-0400,False
4293,7308239215,3354,2009,ford,excellent,4,gas,187364.0,automatic,unlisted,unlisted,sedan,unlisted,mi,42.568136,-83.813674,2021-04-17T11:03:09-0400,False
4294,7314130151,5700,2013,chevrolet,like new,4,gas,158669.0,automatic,unlisted,unlisted,sedan,unlisted,fl,29.8285,-81.3237,2021-04-28T20:25:27-0400,True
4295,7310941632,7988,2007,lexus,unlisted,6,gas,108877.0,manual,rwd,unlisted,sedan,black,or,45.389971,-122.611386,2021-04-22T10:48:40-0700,False
4296,7303323557,13999,2014,chevrolet,unlisted,6,gas,129680.0,automatic,rwd,full-size,pickup,white,tn,35.77026,-84.23125,2021-04-07T16:33:47-0400,False
4297,7316579280,3995,2008,honda,excellent,4,gas,181000.0,automatic,4wd,compact,SUV,grey,ma,42.237862,-70.98206,2021-05-03T23:13:49-0400,False
4298,7309664188,1600,2006,subaru,fair,6,gas,202000.0,automatic,4wd,mid-size,SUV,blue,ky,37.7707,-84.3135,2021-04-20T01:05:28-0400,False
4299,7316575311,1500,1998,toyota,good,6,gas,224000.0,automatic,fwd,unlisted,mini-van,white,ca,33.4361,-117.6231,2021-05-03T19:57:54-0700,False
4300,7309293616,4900,2011,unlisted,excellent,4,gas,102000.0,automatic,fwd,unlisted,sedan,silver,mi,42.970095,-83.712661,2021-04-19T12:21:35-0400,True
4301,7306811943,15590,2016,chevrolet,like new,4,gas,65971.0,automatic,fwd,unlisted,sedan,unlisted,ny,42.958,-77.3083,2021-04-14T14:49:08-0400,False
4302,7316405181,15990,2014,kia,good,6,gas,48118.0,other,fwd,unlisted,sedan,unlisted,co,39.76,-104.87,2021-05-03T14:21:40-0600,False
4303,7310410062,16990,2015,gmc,good,8,gas,111639.0,automatic,rwd,full-size,truck,white,wi,44.194836,-88.543689,2021-04-21T12:11:21-0500,True
4304,7312938127,16500,2017,volkswagen,excellent,4,gas,77000.0,automatic,4wd,mid-size,wagon,white,tn,36.191092,-86.77002,2021-04-26T13:29:50-0500,False
4305,7313788638,16000,2008,jeep,excellent,4,gas,168000.0,automatic,4wd,full-size,SUV,blue,ma,42.4202,-71.1565,2021-04-28T09:58:51-0400,False
4306,7316199280,39590,2018,audi,good,6,gas,46981.0,other,unlisted,unlisted,other,unlisted,tx,30.26,-97.74,2021-05-03T10:00:59-0500,False
4307,7316694567,1495,2014,chevrolet,unlisted,4,gas,150000.0,automatic,fwd,unlisted,unlisted,unlisted,fl,28.448716,-80.772274,2021-05-04T10:17:04-0400,True
4308,7304591791,34990,2018,jeep,good,6,gas,19816.0,other,4wd,unlisted,other,unlisted,pa,41.64,-80.14,2021-04-10T08:00:19-0400,False
4309,7316887491,14600,2010,ford,excellent,8,gas,46800.0,automatic,unlisted,full-size,van,white,hi,21.333473,-157.906243,2021-05-04T09:27:21-1000,False
4310,7315544423,32995,2016,ram,unlisted,8,other,75467.0,automatic,unlisted,unlisted,other,unlisted,az,33.640251,-112.014798,2021-05-01T15:30:45-0700,False
4311,7313466439,52900,1955,chevrolet,excellent,8,gas,100000.0,manual,rwd,full-size,coupe,blue,nc,34.8921,-82.4002,2021-04-27T14:55:46-0400,True
4312,7311357426,16990,2011,gmc,good,6,gas,39219.0,other,unlisted,unlisted,pickup,black,pa,41.11,-75.45,2021-04-23T11:20:59-0400,False
4313,7304279521,59988,2015,gmc,excellent,8,diesel,64454.0,automatic,unlisted,unlisted,unlisted,unlisted,wa,47.197304,-122.291776,2021-04-09T11:16:47-0700,True
4314,7312106477,6800,2007,infiniti,excellent,6,gas,109400.0,automatic,4wd,compact,sedan,silver,nj,40.7445,-74.1508,2021-04-24T18:09:51-0400,False
4315,7316724957,6000,1984,chevrolet,fair,8,gas,126000.0,automatic,rwd,unlisted,coupe,blue,me,43.734,-70.2625,2021-05-04T11:10:17-0400,False
4316,7316478627,4300,2005,jeep,good,8,gas,177528.0,automatic,4wd,full-size,SUV,unlisted,ks,37.625998,-97.334198,2021-05-03T17:40:50-0500,False
4317,7303820726,9700,2010,chevrolet,good,4,gas,98700.0,automatic,fwd,mid-size,SUV,blue,il,40.7411,-88.7355,2021-04-08T14:50:45-0500,False
4318,7310605914,399,2016,chevrolet,like new,8,gas,42000.0,manual,rwd,full-size,coupe,grey,la,29.893277,-90.122962,2021-04-21T17:54:12-0500,True
4319,7309779456,23500,1980,chevrolet,excellent,8,gas,65000.0,automatic,rwd,full-size,coupe,red,mo,37.067444,-93.289426,2021-04-20T09:25:20-0500,False
4320,7304635587,38990,2019,toyota,good,8,gas,15512.0,other,unlisted,unlisted,pickup,silver,mo,37.99,-92.83,2021-04-10T09:01:01-0500,False
4321,7310794139,23590,2015,buick,good,6,gas,79136.0,other,fwd,unlisted,other,white,ga,34.92,-85.25,2021-04-22T09:41:57-0400,False
4322,7309160932,38590,2020,lincoln,good,6,gas,1772.0,other,fwd,unlisted,sedan,black,al,33.23,-87.54,2021-04-19T07:46:57-0500,False
4323,7304288352,10999,2013,cadillac,excellent,6,gas,115000.0,automatic,fwd,unlisted,sedan,black,ia,42.484503,-92.324974,2021-04-09T13:30:16-0500,False
4324,7313568057,10000,2017,dodge,good,6,gas,127231.0,automatic,fwd,full-size,mini-van,grey,nv,36.251832,-115.270615,2021-04-27T14:58:58-0700,False
4325,7302023224,214,2004,ford,unlisted,8,diesel,178432.0,manual,4wd,unlisted,truck,unlisted,ca,38.01787,-121.268904,2021-04-05T07:06:09-0700,False
4326,7310061552,3600,2006,honda,fair,4,gas,172000.0,automatic,unlisted,mid-size,unlisted,white,pa,40.6026,-75.4691,2021-04-20T17:56:50-0400,True
